 sid  | stid |  name   | ord | mh | fh 
 6982 |   23 | wept-pl |   7 |  0 |  0
 6982 |   23 | wept-pl |   8 |  0 |  0
 6982 |   23 | wept-pl |   9 |  0 |  0
 6983 |   23 | wept-pl |   0 |  1 |  0
 6983 |   23 | wept-pl |   1 |  2 |  0
 6983 |   23 | wept-pl |   2 |  1 |  0
 6983 |   23 | wept-pl |   3 |  1 |  0
 6983 |   23 | wept-pl |   4 |  0 |  0
 6983 |   23 | wept-pl |   5 |  0 |  0
 6983 |   23 | wept-pl |   6 |  1 |  0
 6983 |   23 | wept-pl |   7 |  0 |  0
 6983 |   23 | wept-pl |   8 |  0 |  0
 6983 |   23 | wept-pl |   9 |  0 |  0
 6983 |   23 | wept-pl |  10 |  1 |  0
 6983 |   23 | wept-pl |  11 |  0 |  0
 6983 |   23 | wept-pl |  12 |  0 |  0
 6983 |   23 | wept-pl |  13 |  0 |  0
 6983 |   23 | wept-pl |  14 |  0 |  0
 6984 |   23 | wept-pl |   0 |  0 |  0
 6984 |   23 | wept-pl |   1 |  0 |  0
 6984 |   23 | wept-pl |   2 |  0 |  0
 6984 |   23 | wept-pl |   3 |  0 |  0
 6985 |   23 | wept-pl |   0 |  0 |  0
 6985 |   23 | wept-pl |   1 |  0 |  0
 6985 |   23 | wept-pl |   2 |  0 |  0
 6985 |   23 | wept-pl |   3 |  0 |  0
 6985 |   23 | wept-pl |   4 |  0 |  0
 6985 |   23 | wept-pl |   5 |  0 |  0
 6985 |   23 | wept-pl |   6 |  0 |  0
 6985 |   23 | wept-pl |   7 |  0 |  0
 6985 |   23 | wept-pl |   8 |  0 |  0
 6985 |   23 | wept-pl |   9 |  0 |  0
 6985 |   23 | wept-pl |  10 |  0 |  0
 6985 |   23 | wept-pl |  11 |  0 |  0
 6985 |   23 | wept-pl |  12 |  0 |  0
 6985 |   23 | wept-pl |  13 |  0 |  0
 6985 |   23 | wept-pl |  14 |  0 |  0
 6986 |   23 | wept-pl |   0 |  0 |  0
 6986 |   23 | wept-pl |   1 |  1 |  0
 6986 |   23 | wept-pl |   2 |  1 |  0
 6986 |   23 | wept-pl |   3 |  1 |  0
 6986 |   23 | wept-pl |   4 |  0 |  0
 6986 |   23 | wept-pl |   5 |  0 |  0
 6986 |   23 | wept-pl |   6 |  1 |  0
 6986 |   23 | wept-pl |   7 |  0 |  0
 6986 |   23 | wept-pl |   8 |  0 |  0
 6986 |   23 | wept-pl |   9 |  0 |  0
 6986 |   23 | wept-pl |  10 |  0 |  0
 6986 |   23 | wept-pl |  11 |  0 |  0
 6986 |   23 | wept-pl |  12 |  0 |  0
 6986 |   23 | wept-pl |  13 |  0 |  0
 6986 |   23 | wept-pl |  14 |  0 |  0
 6987 |   23 | wept-pl |   0 |  0 |  2
 6987 |   23 | wept-pl |   1 |  0 |  3
 6987 |   23 | wept-pl |   2 |  0 |  1
 6987 |   23 | wept-pl |   3 |  0 |  0
 6987 |   23 | wept-pl |   4 |  1 |  1
 6988 |   23 | wept-pl |   0 |  0 |  0
 6989 |   23 | wept-pl |   0 |  0 |  0
 6989 |   23 | wept-pl |   1 |  2 |  0
 6989 |   23 | wept-pl |   2 |  0 |  0
 6989 |   23 | wept-pl |   3 |  0 |  0
 6990 |   23 | wept-pl |   0 |  0 |  0
 6990 |   23 | wept-pl |   1 |  0 |  0
 6990 |   23 | wept-pl |   2 |  2 |  0
 6990 |   23 | wept-pl |   3 |  0 |  0
 6990 |   23 | wept-pl |   4 |  0 |  0
 6991 |   23 | wept-pl |   0 |  0 |  0
 6991 |   23 | wept-pl |   1 |  0 |  0
 6991 |   23 | wept-pl |   2 |  0 |  0
 6991 |   23 | wept-pl |   3 |  0 |  0
 6992 |   23 | wept-pl |   0 |  1 |  0
 6992 |   23 | wept-pl |   1 |  0 |  0
 6992 |   23 | wept-pl |   2 |  1 |  0
 6992 |   23 | wept-pl |   3 |  0 |  0
 6992 |   23 | wept-pl |   4 |  0 |  0
 6992 |   23 | wept-pl |   5 |  0 |  0
 6992 |   23 | wept-pl |   6 |  0 |  0
 6992 |   23 | wept-pl |   7 |  0 |  0
 6992 |   23 | wept-pl |   8 |  0 |  0
 6992 |   23 | wept-pl |   9 |  0 |  0
 6992 |   23 | wept-pl |  10 |  0 |  0
 6992 |   23 | wept-pl |  11 |  0 |  0
 6992 |   23 | wept-pl |  12 |  0 |  0
 6992 |   23 | wept-pl |  13 |  0 |  0
 6992 |   23 | wept-pl |  14 |  0 |  0
 6993 |   23 | wept-pl |   0 |  0 |  0
 6993 |   23 | wept-pl |   1 |  0 |  0
 6993 |   23 | wept-pl |   2 |  0 |  0
 6993 |   23 | wept-pl |   3 |  1 |  0
 6993 |   23 | wept-pl |   4 |  0 |  0
 6993 |   23 | wept-pl |   5 |  0 |  0
 6993 |   23 | wept-pl |   6 |  0 |  0
 6994 |   23 | wept-pl |   0 |  0 |  0
 6994 |   23 | wept-pl |   1 |  0 |  1
 6994 |   23 | wept-pl |   2 |  0 |  0
 6994 |   23 | wept-pl |   3 |  0 |  0
 6994 |   23 | wept-pl |   4 |  0 |  0
 6994 |   23 | wept-pl |   5 |  0 |  0
 6994 |   23 | wept-pl |   6 |  0 |  0
 6994 |   23 | wept-pl |   7 |  0 |  0
 6995 |   23 | wept-pl |   0 |  1 |  0
 6998 |   23 | wept-pl |   0 |  0 |  0
 6998 |   23 | wept-pl |   1 |  0 |  0
 6999 |   23 | wept-pl |   0 |  2 |  0
 6999 |   23 | wept-pl |   1 |  0 |  0
 6999 |   23 | wept-pl |   2 |  2 |  0
 7000 |   23 | wept-pl |   0 |  0 |  0
 7001 |   23 | wept-pl |   0 |  1 |  0
 7001 |   23 | wept-pl |   1 |  0 |  0
 7001 |   23 | wept-pl |   2 |  0 |  0
 7001 |   23 | wept-pl |   3 |  1 |  0
 7001 |   23 | wept-pl |   4 |  0 |  0
 7001 |   23 | wept-pl |   5 |  0 |  0
 7001 |   23 | wept-pl |   6 |  0 |  0
 7001 |   23 | wept-pl |   7 |  0 |  0
 7001 |   23 | wept-pl |   8 |  0 |  0
 7001 |   23 | wept-pl |   9 |  0 |  0
 7001 |   23 | wept-pl |  10 |  0 |  0
 7001 |   23 | wept-pl |  11 |  0 |  0
 7001 |   23 | wept-pl |  12 |  0 |  0
 7001 |   23 | wept-pl |  13 |  0 |  0
 7001 |   23 | wept-pl |  14 |  0 |  0
 7002 |   23 | wept-pl |   0 |  0 |  0
 7002 |   23 | wept-pl |   1 |  0 |  0
 7002 |   23 | wept-pl |   2 |  0 |  0
 7002 |   23 | wept-pl |   3 |  0 |  0
 7002 |   23 | wept-pl |   4 |  0 |  0
 7002 |   23 | wept-pl |   5 |  1 |  0
 7002 |   23 | wept-pl |   6 |  0 |  0
 7002 |   23 | wept-pl |   7 |  0 |  0
 7002 |   23 | wept-pl |   8 |  0 |  0
 7002 |   23 | wept-pl |   9 |  0 |  0
 7002 |   23 | wept-pl |  10 |  0 |  0
 7002 |   23 | wept-pl |  11 |  0 |  0
 7002 |   23 | wept-pl |  12 |  1 |  0
 7002 |   23 | wept-pl |  13 |  0 |  0
 7002 |   23 | wept-pl |  14 |  0 |  0
 7003 |   23 | wept-pl |   0 | 10 |  2
 7004 |   23 | wept-pl |   0 |  1 |  0
 7004 |   23 | wept-pl |   1 |  0 |  0
 7004 |   23 | wept-pl |   2 |  0 |  0
 7004 |   23 | wept-pl |   3 |  1 |  0
 7004 |   23 | wept-pl |   4 |  1 |  0
 7004 |   23 | wept-pl |   5 |  1 |  0
 7004 |   23 | wept-pl |   6 |  0 |  0
 7004 |   23 | wept-pl |   7 |  1 |  0
 7004 |   23 | wept-pl |   8 |  1 |  0
 7004 |   23 | wept-pl |   9 |  1 |  0
 7004 |   23 | wept-pl |  10 |  1 |  0
 7004 |   23 | wept-pl |  11 |  0 |  0
 7004 |   23 | wept-pl |  12 |  0 |  1
 7004 |   23 | wept-pl |  13 |  1 |  0
 7004 |   23 | wept-pl |  14 |  2 |  0
 7005 |   23 | wept-pl |   0 |  0 |  0
 7005 |   23 | wept-pl |   1 |  4 |  0
 7006 |   23 | wept-pl |   0 |  1 |  0
 7006 |   23 | wept-pl |   1 |  0 |  0
 7006 |   23 | wept-pl |   2 |  0 |  0
 7006 |   23 | wept-pl |   3 |  0 |  0
 7008 |   23 | wept-pl |   0 |  0 |  0
 7008 |   23 | wept-pl |   1 |  1 |  0
 7008 |   23 | wept-pl |   2 |  0 |  0
 7008 |   23 | wept-pl |   3 |  3 |  0
 7008 |   23 | wept-pl |   4 |  0 |  0
 7009 |   23 | wept-pl |   0 |  0 |  0
 7009 |   23 | wept-pl |   1 |  0 |  1
 7009 |   23 | wept-pl |   2 |  0 |  0
 7009 |   23 | wept-pl |   3 |  0 |  0
 7009 |   23 | wept-pl |   4 |  1 |  0
 7009 |   23 | wept-pl |   5 |  0 |  0
 7009 |   23 | wept-pl |   6 |  1 |  0
 7009 |   23 | wept-pl |   7 |  0 |  0
 7009 |   23 | wept-pl |   8 |  0 |  0
 7009 |   23 | wept-pl |   9 |  0 |  0
 7009 |   23 | wept-pl |  10 |  0 |  0
 7011 |   23 | wept-pl |   0 |  1 |  0
 7011 |   23 | wept-pl |   1 |  1 |  0
 7011 |   23 | wept-pl |   2 |  0 |  0
 7011 |   23 | wept-pl |   3 |  1 |  0
 7011 |   23 | wept-pl |   4 |  0 |  0
 7011 |   23 | wept-pl |   5 |  0 |  0
 7011 |   23 | wept-pl |   6 |  2 |  0
 7011 |   23 | wept-pl |   7 |  0 |  0
 7011 |   23 | wept-pl |   8 |  1 |  0
 7011 |   23 | wept-pl |   9 |  1 |  0
 7011 |   23 | wept-pl |  10 |  2 |  0
 7011 |   23 | wept-pl |  11 |  0 |  0
 7011 |   23 | wept-pl |  12 |  0 |  0
 7011 |   23 | wept-pl |  13 |  1 |  0
 7011 |   23 | wept-pl |  14 |  0 |  0
 7015 |   23 | wept-pl |   0 |  0 |  0
 7015 |   23 | wept-pl |   1 |  1 |  0
 7015 |   23 | wept-pl |   2 |  3 |  0
 7015 |   23 | wept-pl |   3 |  0 |  0
 7015 |   23 | wept-pl |   4 |  1 |  0
 7015 |   23 | wept-pl |   5 |  0 |  0
 7016 |   23 | wept-pl |   0 |  1 |  0
 7016 |   23 | wept-pl |   1 |  0 |  0
 7016 |   23 | wept-pl |   2 |  0 |  0
 7016 |   23 | wept-pl |   3 |  1 |  0
 7016 |   23 | wept-pl |   4 |  0 |  0
 7016 |   23 | wept-pl |   5 |  0 |  0
 7016 |   23 | wept-pl |   6 |  0 |  0
 7016 |   23 | wept-pl |   7 |  0 |  0
 7016 |   23 | wept-pl |   8 |  0 |  0
 7016 |   23 | wept-pl |   9 |  0 |  0
 7016 |   23 | wept-pl |  10 |  1 |  0
 7016 |   23 | wept-pl |  11 |  0 |  0
 7016 |   23 | wept-pl |  12 |  0 |  0
 7016 |   23 | wept-pl |  13 |  0 |  1
 7017 |   23 | wept-pl |   0 |  1 |  0
 7017 |   23 | wept-pl |   1 |  0 |  0
 7018 |   23 | wept-pl |   0 |  1 |  0
 7018 |   23 | wept-pl |   1 |  0 |  0
 7018 |   23 | wept-pl |   2 |  0 |  0
 7018 |   23 | wept-pl |   3 |  1 |  0
 7018 |   23 | wept-pl |   4 |  0 |  0
 7018 |   23 | wept-pl |   5 |  2 |  0
 7018 |   23 | wept-pl |   6 |  0 |  0
 7018 |   23 | wept-pl |   7 |  1 |  0
 7018 |   23 | wept-pl |   8 |  1 |  0
 7019 |   23 | wept-pl |   0 |  0 |  0
 7019 |   23 | wept-pl |   1 |  0 |  0
 7019 |   23 | wept-pl |   2 |  0 |  0
 7019 |   23 | wept-pl |   3 |  2 |  0
 7019 |   23 | wept-pl |   4 |  0 |  0
 7019 |   23 | wept-pl |   5 |  0 |  0
 7019 |   23 | wept-pl |   6 |  0 |  0
 7019 |   23 | wept-pl |   7 |  0 |  0
 7019 |   23 | wept-pl |   8 |  0 |  0
 7019 |   23 | wept-pl |   9 |  1 |  0
 7019 |   23 | wept-pl |  10 |  0 |  0
 7019 |   23 | wept-pl |  11 |  0 |  0
 7019 |   23 | wept-pl |  12 |  0 |  0
 7019 |   23 | wept-pl |  13 |  0 |  1
 7019 |   23 | wept-pl |  14 |  0 |  0
 7020 |   23 | wept-pl |   0 |  2 |  0
 7020 |   23 | wept-pl |   1 |  0 |  0
 7020 |   23 | wept-pl |   2 |  0 |  0
 7020 |   23 | wept-pl |   3 |  1 |  0
 7020 |   23 | wept-pl |   4 |  0 |  0
 7020 |   23 | wept-pl |   5 |  0 |  0
 7020 |   23 | wept-pl |   6 |  4 |  0
 7020 |   23 | wept-pl |   7 |  2 |  0
 7021 |   23 | wept-pl |   0 |  0 |  0
 7021 |   23 | wept-pl |   1 |  0 |  0
 7021 |   23 | wept-pl |   2 |  0 |  0
 7021 |   23 | wept-pl |   3 |  0 |  0
 7022 |   23 | wept-pl |   0 |  2 |  0
 7022 |   23 | wept-pl |   1 |  1 |  0
 7022 |   23 | wept-pl |   2 |  1 |  0
 7022 |   23 | wept-pl |   3 |  0 |  0
 7022 |   23 | wept-pl |   4 |  0 |  0
 7022 |   23 | wept-pl |   5 |  0 |  0
 7022 |   23 | wept-pl |   6 |  3 |  0
 7022 |   23 | wept-pl |   7 |  0 |  0
 7022 |   23 | wept-pl |   8 |  2 |  0
 7022 |   23 | wept-pl |   9 |  1 |  0
 7023 |   23 | wept-pl |   0 |  0 |  0
 7023 |   23 | wept-pl |   1 |  0 |  0
 7023 |   23 | wept-pl |   2 |  0 |  0
 7023 |   23 | wept-pl |   3 |  0 |  0
 7023 |   23 | wept-pl |   4 |  0 |  0
 7023 |   23 | wept-pl |   5 |  0 |  0
 7023 |   23 | wept-pl |   6 |  1 |  0
 7023 |   23 | wept-pl |   7 |  0 |  0
 7023 |   23 | wept-pl |   8 |  2 |  0
 7023 |   23 | wept-pl |   9 |  0 |  0
 7024 |   23 | wept-pl |   0 |  1 |  0
 7024 |   23 | wept-pl |   1 |  2 |  0
 7024 |   23 | wept-pl |   2 |  0 |  0
 7024 |   23 | wept-pl |   3 |  1 |  0
 7024 |   23 | wept-pl |   4 |  0 |  0
 7024 |   23 | wept-pl |   5 |  1 |  0
 7025 |   23 | wept-pl |   0 |  5 |  0
 7025 |   23 | wept-pl |   1 | 10 |  0
 7025 |   23 | wept-pl |   2 |  3 |  0
 7025 |   23 | wept-pl |   3 |  3 |  0
 7025 |   23 | wept-pl |   4 |  4 |  0
 7025 |   23 | wept-pl |   5 |  3 |  0
 7025 |   23 | wept-pl |   6 |  5 |  0
 7025 |   23 | wept-pl |   7 |  5 |  0
 7026 |   23 | wept-pl |   0 |  0 |  0
 7026 |   23 | wept-pl |   1 |  1 |  0
 7026 |   23 | wept-pl |   2 |  0 |  0
 7026 |   23 | wept-pl |   3 |  1 |  0
 7026 |   23 | wept-pl |   4 |  1 |  0
 7026 |   23 | wept-pl |   5 |  1 |  0
 7026 |   23 | wept-pl |   6 |  0 |  0
 7026 |   23 | wept-pl |   7 |  0 |  0
 7026 |   23 | wept-pl |   8 |  0 |  0
 7026 |   23 | wept-pl |   9 |  1 |  0
 7026 |   23 | wept-pl |  10 |  2 |  0
 7026 |   23 | wept-pl |  11 |  1 |  0
 7026 |   23 | wept-pl |  12 |  0 |  0
 7026 |   23 | wept-pl |  13 |  0 |  0
 7026 |   23 | wept-pl |  14 |  0 |  0
 7027 |   23 | wept-pl |   0 |  1 |  0
 7027 |   23 | wept-pl |   1 |  0 |  2
 7027 |   23 | wept-pl |   2 |  0 |  0
 7027 |   23 | wept-pl |   3 |  0 |  0
 7027 |   23 | wept-pl |   4 |  0 |  0
 7027 |   23 | wept-pl |   5 |  2 |  0
 7028 |   23 | wept-pl |   0 |  0 |  0
 7028 |   23 | wept-pl |   1 |  0 |  0
 7028 |   23 | wept-pl |   2 |  0 |  0
 7028 |   23 | wept-pl |   3 |  1 |  0
 7028 |   23 | wept-pl |   4 |  1 |  0
 7028 |   23 | wept-pl |   5 |  1 |  0
 7028 |   23 | wept-pl |   6 |  0 |  1
 7028 |   23 | wept-pl |   7 |  0 |  0
 7028 |   23 | wept-pl |   8 |  0 |  0
 7028 |   23 | wept-pl |   9 |  0 |  0
 7028 |   23 | wept-pl |  10 |  2 |  0
 7029 |   23 | wept-pl |   0 |  0 |  0
 7029 |   23 | wept-pl |   1 |  0 |  0
 7029 |   23 | wept-pl |   2 |  0 |  0
 7029 |   23 | wept-pl |   3 |  2 |  0
 7030 |   23 | wept-pl |   0 |  1 |  1
 7030 |   23 | wept-pl |   1 |  1 |  0
 7030 |   23 | wept-pl |   2 |  2 |  0
 7030 |   23 | wept-pl |   3 |  0 |  0
 7030 |   23 | wept-pl |   4 |  1 |  0
 7030 |   23 | wept-pl |   5 |  1 |  0
 7030 |   23 | wept-pl |   6 |  0 |  0
 7030 |   23 | wept-pl |   7 |  0 |  0
 7030 |   23 | wept-pl |   8 |  0 |  0
 7030 |   23 | wept-pl |   9 |  0 |  0
 7030 |   23 | wept-pl |  10 |  0 |  0
 7030 |   23 | wept-pl |  11 |  1 |  1
 7030 |   23 | wept-pl |  12 |  0 |  0
 7030 |   23 | wept-pl |  13 |  1 |  0
 7030 |   23 | wept-pl |  14 |  0 |  0
 7034 |   23 | wept-pl |   0 |  0 |  0
 7034 |   23 | wept-pl |   1 |  0 |  0
 7034 |   23 | wept-pl |   2 |  0 |  0
 7034 |   23 | wept-pl |   3 |  0 |  0
 7035 |   23 | wept-pl |   0 |  0 |  0
 7035 |   23 | wept-pl |   1 |  0 |  0
 7035 |   23 | wept-pl |   2 |  0 |  0
 7035 |   23 | wept-pl |   3 |  0 |  0
 7035 |   23 | wept-pl |   4 |  0 |  0
 7035 |   23 | wept-pl |   5 |  0 |  0
 7035 |   23 | wept-pl |   6 |  0 |  0
 7035 |   23 | wept-pl |   7 |  0 |  0
 7035 |   23 | wept-pl |   8 |  1 |  0
 7035 |   23 | wept-pl |   9 |  0 |  0
 7036 |   23 | wept-pl |   0 |  4 |  0
 7036 |   23 | wept-pl |   1 |  2 |  0
 7036 |   23 | wept-pl |   2 |  1 |  0
 7036 |   23 | wept-pl |   3 |  0 |  0
 7036 |   23 | wept-pl |   4 |  0 |  0
 7036 |   23 | wept-pl |   5 |  0 |  0
 7036 |   23 | wept-pl |   6 |  0 |  0
 7039 |   23 | wept-pl |   0 |  0 |  0
 7039 |   23 | wept-pl |   1 |  0 |  0
 7039 |   23 | wept-pl |   2 |  0 |  0
 7039 |   23 | wept-pl |   3 |  1 |  0
 7040 |   23 | wept-pl |   0 |  1 |  0
 7040 |   23 | wept-pl |   1 |  1 |  0
 7040 |   23 | wept-pl |   2 |  0 |  0
 7040 |   23 | wept-pl |   3 |  1 |  0
 7040 |   23 | wept-pl |   4 |  1 |  0
 7040 |   23 | wept-pl |   5 |  0 |  0
 7040 |   23 | wept-pl |   6 |  0 |  0
 7040 |   23 | wept-pl |   7 |  0 |  0
 7040 |   23 | wept-pl |   8 |  1 |  0
 7040 |   23 | wept-pl |   9 |  0 |  0
 7040 |   23 | wept-pl |  10 |  1 |  0
 7040 |   23 | wept-pl |  11 |  2 |  0
 7040 |   23 | wept-pl |  12 |  1 |  0
 7040 |   23 | wept-pl |  13 |  0 |  0
 7040 |   23 | wept-pl |  14 |  0 |  1
 7041 |   23 | wept-pl |   0 |  1 |  0
 7041 |   23 | wept-pl |   1 |  0 |  0
 7041 |   23 | wept-pl |   2 |  0 |  0
 7041 |   23 | wept-pl |   3 |  1 |  0
 7041 |   23 | wept-pl |   4 |  2 |  0
 7041 |   23 | wept-pl |   5 |  1 |  0
 7041 |   23 | wept-pl |   6 |  1 |  0
 7041 |   23 | wept-pl |   7 |  1 |  0
 7041 |   23 | wept-pl |   8 |  4 |  0
 7041 |   23 | wept-pl |   9 |  3 |  0
 7041 |   23 | wept-pl |  10 |  3 |  0
 7041 |   23 | wept-pl |  11 |  3 |  0
 7041 |   23 | wept-pl |  12 |  1 |  0
 7041 |   23 | wept-pl |  13 |  1 |  0
 7041 |   23 | wept-pl |  14 |  1 |  0
 7042 |   23 | wept-pl |   0 |  0 |  0
 7043 |   23 | wept-pl |   0 |  1 |  0
 7043 |   23 | wept-pl |   1 |  0 |  0
 7044 |   23 | wept-pl |   0 |  1 |  0
 7044 |   23 | wept-pl |   1 |  2 |  0
 7044 |   23 | wept-pl |   2 |  2 |  0
 7044 |   23 | wept-pl |   3 |  2 |  0
 7044 |   23 | wept-pl |   4 |  0 |  0
 7045 |   23 | wept-pl |   0 |  1 |  0
 7045 |   23 | wept-pl |   1 |  0 |  0
 7045 |   23 | wept-pl |   2 |  0 |  0
 7045 |   23 | wept-pl |   3 |  0 |  0
 7045 |   23 | wept-pl |   4 |  0 |  0
 7045 |   23 | wept-pl |   5 |  1 |  0
 7045 |   23 | wept-pl |   6 |  0 |  0
 7045 |   23 | wept-pl |   7 |  1 |  0
 7045 |   23 | wept-pl |   8 |  0 |  1
 7045 |   23 | wept-pl |   9 |  1 |  0
 7046 |   23 | wept-pl |   0 |  0 |  0
 7046 |   23 | wept-pl |   1 |  0 |  0
 7046 |   23 | wept-pl |   2 |  0 |  0
 7046 |   23 | wept-pl |   3 |  1 |  0
 7046 |   23 | wept-pl |   4 |  0 |  0
 7046 |   23 | wept-pl |   5 |  0 |  0
 7046 |   23 | wept-pl |   6 |  1 |  0
 7046 |   23 | wept-pl |   7 |  3 |  0
 7046 |   23 | wept-pl |   8 |  3 |  0
 7046 |   23 | wept-pl |   9 |  0 |  0
 7046 |   23 | wept-pl |  10 |  1 |  0
 7046 |   23 | wept-pl |  11 |  3 |  0
 7046 |   23 | wept-pl |  12 |  1 |  0
 7046 |   23 | wept-pl |  13 |  0 |  0
 7046 |   23 | wept-pl |  14 |  0 |  1
 7047 |   23 | wept-pl |   0 |  0 |  0
 7048 |   23 | wept-pl |   0 |  0 |  0
 7048 |   23 | wept-pl |   1 |  0 |  1
 7048 |   23 | wept-pl |   2 |  0 |  0
 7048 |   23 | wept-pl |   3 |  0 |  0
 7048 |   23 | wept-pl |   4 |  0 |  0
 7048 |   23 | wept-pl |   5 |  1 |  0
 7048 |   23 | wept-pl |   6 |  1 |  0
 7048 |   23 | wept-pl |   7 |  0 |  1
 7048 |   23 | wept-pl |   8 |  1 |  0
 7048 |   23 | wept-pl |   9 |  0 |  0
 7048 |   23 | wept-pl |  10 |  2 |  0
 7048 |   23 | wept-pl |  11 |  1 |  0
 7048 |   23 | wept-pl |  12 |  0 |  0
 7050 |   23 | wept-pl |   0 |  0 |  0
 7050 |   23 | wept-pl |   1 |  1 |  0
 7051 |   23 | wept-pl |   0 |  0 |  0
 7051 |   23 | wept-pl |   1 |  0 |  0
 7051 |   23 | wept-pl |   2 |  0 |  0
 7051 |   23 | wept-pl |   3 |  2 |  0
 7051 |   23 | wept-pl |   4 |  1 |  1
 7051 |   23 | wept-pl |   5 |  0 |  1
 7051 |   23 | wept-pl |   6 |  0 |  0
 7051 |   23 | wept-pl |   7 |  1 |  0
 7051 |   23 | wept-pl |   8 |  3 |  0
 7051 |   23 | wept-pl |   9 |  1 |  0
 7051 |   23 | wept-pl |  10 |  1 |  0
 7051 |   23 | wept-pl |  11 |  0 |  0
 7051 |   23 | wept-pl |  12 |  2 |  0
 7051 |   23 | wept-pl |  13 |  0 |  0
 7051 |   23 | wept-pl |  14 |  1 |  2
 7052 |   23 | wept-pl |   0 |  0 |  0
 7052 |   23 | wept-pl |   1 |  0 |  0
 7052 |   23 | wept-pl |   2 |  0 |  0
 7052 |   23 | wept-pl |   3 |  0 |  0
 7052 |   23 | wept-pl |   4 |  0 |  0
 7052 |   23 | wept-pl |   5 |  0 |  0
 7052 |   23 | wept-pl |   6 |  0 |  0
 7052 |   23 | wept-pl |   7 |  0 |  0
 7052 |   23 | wept-pl |   8 |  0 |  0
 7052 |   23 | wept-pl |   9 |  0 |  0
 7052 |   23 | wept-pl |  10 |  0 |  0
 7052 |   23 | wept-pl |  11 |  1 |  0
 7052 |   23 | wept-pl |  12 |  0 |  0
 7052 |   23 | wept-pl |  13 |  0 |  0
 7052 |   23 | wept-pl |  14 |  0 |  0
 7053 |   23 | wept-pl |   0 |  0 |  0
 7053 |   23 | wept-pl |   1 |  0 |  0
 7053 |   23 | wept-pl |   2 |  0 |  0
 7053 |   23 | wept-pl |   3 |  0 |  0
 7053 |   23 | wept-pl |   4 |  0 |  0
 7053 |   23 | wept-pl |   5 |  0 |  0
 7054 |   23 | wept-pl |   0 |  0 |  1
 7054 |   23 | wept-pl |   1 |  0 |  0
 7054 |   23 | wept-pl |   2 |  0 |  0
 7054 |   23 | wept-pl |   3 |  0 |  0
 7054 |   23 | wept-pl |   4 |  0 |  0
 7054 |   23 | wept-pl |   5 |  1 |  0
 7054 |   23 | wept-pl |   6 |  2 |  0
 7054 |   23 | wept-pl |   7 |  2 |  0
 7054 |   23 | wept-pl |   8 |  0 |  0
 7054 |   23 | wept-pl |   9 |  0 |  0
 7054 |   23 | wept-pl |  10 |  1 |  0
 7054 |   23 | wept-pl |  11 |  0 |  0
 7054 |   23 | wept-pl |  12 |  0 |  0
 7054 |   23 | wept-pl |  13 |  0 |  0
 7054 |   23 | wept-pl |  14 |  0 |  0
 7055 |   23 | wept-pl |   0 |  0 |  0
 7055 |   23 | wept-pl |   1 |  1 |  0
 7055 |   23 | wept-pl |   2 |  0 |  0
 7055 |   23 | wept-pl |   3 |  0 |  0
 7055 |   23 | wept-pl |   4 |  1 |  0
 7055 |   23 | wept-pl |   5 |  2 |  0
 7055 |   23 | wept-pl |   6 |  2 |  0
 7055 |   23 | wept-pl |   7 |  1 |  0
 7055 |   23 | wept-pl |   8 |  1 |  0
 7055 |   23 | wept-pl |   9 |  1 |  0
 7055 |   23 | wept-pl |  10 |  0 |  0
 7055 |   23 | wept-pl |  11 |  2 |  0
 7055 |   23 | wept-pl |  12 |  0 |  0
 7055 |   23 | wept-pl |  13 |  0 |  0
 7055 |   23 | wept-pl |  14 |  0 |  0
 7056 |   23 | wept-pl |   0 | 10 |  2
 7056 |   23 | wept-pl |   1 | 10 |  3
 7056 |   23 | wept-pl |   2 |  0 |  1
 7056 |   23 | wept-pl |   3 |  1 |  1
 7056 |   23 | wept-pl |   4 |  0 |  0
 7056 |   23 | wept-pl |   5 |  0 |  1
 7057 |   23 | wept-pl |   0 |  0 |  0
 7057 |   23 | wept-pl |   1 |  0 |  0
 7058 |   23 | wept-pl |   0 | 10 | 21
 7058 |   23 | wept-pl |   1 | 10 | 21
 7058 |   23 | wept-pl |   2 |  1 |  1
 7058 |   23 | wept-pl |   3 |  0 |  3
 7058 |   23 | wept-pl |   4 |  0 |  1
 7058 |   23 | wept-pl |   5 |  1 |  1
 7058 |   23 | wept-pl |   6 |  0 |  1
 7058 |   23 | wept-pl |   7 |  1 |  1
 7058 |   23 | wept-pl |   8 |  1 |  2
 7058 |   23 | wept-pl |   9 |  0 |  1
 7058 |   23 | wept-pl |  10 |  0 |  0
 7058 |   23 | wept-pl |  11 |  0 |  2
 7058 |   23 | wept-pl |  12 |  0 |  1
 7058 |   23 | wept-pl |  13 |  0 |  2
 7058 |   23 | wept-pl |  14 |  0 |  1
 7059 |   23 | wept-pl |   0 |  1 |  0
 7059 |   23 | wept-pl |   1 |  2 |  0
 7059 |   23 | wept-pl |   2 |  2 |  0
 7059 |   23 | wept-pl |   3 |  1 |  0
 7059 |   23 | wept-pl |   4 |  0 |  0
 7059 |   23 | wept-pl |   5 |  0 |  0
 7059 |   23 | wept-pl |   6 |  0 |  0
 7059 |   23 | wept-pl |   7 |  0 |  0
 7059 |   23 | wept-pl |   8 |  1 |  0
 7059 |   23 | wept-pl |   9 |  1 |  0
