 sid  | stid | category | ord | mh | fh 
 6906 |   23 | ANG      |   5 |  0 |  0
 7567 |   23 | ANG      |   2 |  0 |  0
 7178 |   23 | ANG      |   4 |  0 |  0
 7567 |   23 | ANG      |   1 |  0 |  0
 6897 |   23 | ANG      |  12 |  2 |  0
 7178 |   23 | ANG      |   5 |  0 |  0
 7567 |   23 | ANG      |   0 |  1 |  0
 6906 |   23 | ANG      |   6 |  1 |  0
 7178 |   23 | ANG      |   6 |  0 |  0
 7556 |   23 | ANG      |  14 |  2 |  0
 6906 |   23 | ANG      |   7 |  1 |  0
 7178 |   23 | ANG      |   7 |  0 |  0
 7556 |   23 | ANG      |  13 |  0 |  0
 6889 |   23 | ANG      |   1 |  1 |  0
 7556 |   23 | ANG      |  12 |  1 |  0
 7178 |   23 | ANG      |   8 |  0 |  0
 6889 |   23 | ANG      |   2 |  1 |  0
 7556 |   23 | ANG      |  11 |  1 |  0
 7178 |   23 | ANG      |   9 |  0 |  0
 6889 |   23 | ANG      |   3 |  1 |  0
 7178 |   23 | ANG      |  10 |  0 |  0
 7178 |   23 | ANG      |  11 |  0 |  0
 7178 |   23 | ANG      |  12 |  0 |  0
 7178 |   23 | ANG      |  13 |  0 |  0
 7178 |   23 | ANG      |  14 |  0 |  0
 6889 |   23 | ANG      |   4 |  1 |  0
 6889 |   23 | ANG      |   5 |  1 |  0
 6889 |   23 | ANG      |   6 |  1 |  0
 7813 |   23 | ANG      |   7 |  0 |  0
 7022 |   23 | ANG      |   6 |  3 |  0
 7502 |   23 | ANG      |  10 |  0 |  0
 7467 |   23 | ANG      |   2 |  0 |  0
 7467 |   23 | ANG      |   1 |  1 |  0
 7317 |   23 | ANG      |   5 |  0 |  0
 6897 |   23 | ANG      |  14 |  0 |  0
 7467 |   23 | ANG      |   0 |  1 |  0
 7631 |   23 | ANG      |  13 |  0 |  0
 7631 |   23 | ANG      |  12 |  0 |  0
 7631 |   23 | ANG      |  11 |  0 |  0
 7631 |   23 | ANG      |  10 |  0 |  0
 6906 |   23 | ANG      |   8 |  4 |  0
 7631 |   23 | ANG      |   9 |  0 |  0
 6906 |   23 | ANG      |   9 |  2 |  0
 7631 |   23 | ANG      |   8 |  1 |  0
 7631 |   23 | ANG      |   7 |  0 |  0
 6906 |   23 | ANG      |  10 |  3 |  0
 7631 |   23 | ANG      |   6 |  0 |  0
 7631 |   23 | ANG      |   5 |  0 |  0
 7631 |   23 | ANG      |   4 |  1 |  0
 7631 |   23 | ANG      |   3 |  0 |  0
 7631 |   23 | ANG      |   2 |  0 |  0
 7631 |   23 | ANG      |   1 |  0 |  0
 7701 |   23 | ANG      |   9 |  3 |  0
 7701 |   23 | ANG      |   8 |  3 |  0
 7701 |   23 | ANG      |   7 |  3 |  0
 6977 |   23 | ANG      |   0 |  0 |  0
 6977 |   23 | ANG      |   1 |  0 |  0
 6977 |   23 | ANG      |   2 |  0 |  0
 6977 |   23 | ANG      |   3 |  0 |  0
 6977 |   23 | ANG      |   4 |  1 |  0
 7631 |   23 | ANG      |   0 |  0 |  0
 7623 |   23 | ANG      |   0 |  0 |  0
 7056 |   23 | ANG      |   0 | 10 |  2
 7056 |   23 | ANG      |   1 | 10 |  3
 6906 |   23 | ANG      |  11 |  0 |  0
 6906 |   23 | ANG      |  12 |  1 |  0
 6906 |   23 | ANG      |  13 |  2 |  0
 7056 |   23 | ANG      |   2 |  0 |  1
 7189 |   23 | ANG      |   0 |  0 |  1
 7189 |   23 | ANG      |   1 |  1 |  0
 7189 |   23 | ANG      |   2 |  0 |  0
 7189 |   23 | ANG      |   3 |  0 |  0
 7056 |   23 | ANG      |   3 |  1 |  1
 7056 |   23 | ANG      |   4 |  0 |  0
 7056 |   23 | ANG      |   5 |  0 |  1
 7782 |   23 | ANG      |   5 |  3 |  0
 6906 |   23 | ANG      |  14 |  2 |  0
 7501 |   23 | ANG      |   2 |  0 |  0
 7782 |   23 | ANG      |   4 |  1 |  0
 7813 |   23 | ANG      |  12 |  1 |  0
 7782 |   23 | ANG      |   3 |  0 |  0
 7317 |   23 | ANG      |   6 |  2 |  0
 7782 |   23 | ANG      |   2 |  0 |  0
 7350 |   23 | ANG      |   0 |  0 |  0
 7782 |   23 | ANG      |   1 |  2 |  0
 7321 |   23 | ANG      |   1 |  0 |  3
 7502 |   23 | ANG      |   9 |  0 |  0
 7782 |   23 | ANG      |   0 |  1 |  0
 7059 |   23 | ANG      |   0 |  1 |  0
 6930 |   23 | ANG      |   0 |  2 |  0
 7059 |   23 | ANG      |   1 |  2 |  0
 6930 |   23 | ANG      |   1 |  3 |  0
 7059 |   23 | ANG      |   2 |  2 |  0
 7813 |   23 | ANG      |  11 |  0 |  0
 6930 |   23 | ANG      |   2 |  1 |  0
 7059 |   23 | ANG      |   3 |  1 |  0
 7059 |   23 | ANG      |   4 |  0 |  0
 7813 |   23 | ANG      |  10 |  1 |  0
 7556 |   23 | ANG      |  10 |  0 |  0
 6930 |   23 | ANG      |   3 |  0 |  0
 7198 |   23 | ANG      |   0 |  3 |  0
 7198 |   23 | ANG      |   1 |  0 |  0
 7198 |   23 | ANG      |   2 |  1 |  0
 7198 |   23 | ANG      |   3 |  0 |  0
 7198 |   23 | ANG      |   4 |  0 |  0
 7198 |   23 | ANG      |   5 |  0 |  0
 7198 |   23 | ANG      |   6 |  0 |  0
 7198 |   23 | ANG      |   7 |  0 |  0
 7198 |   23 | ANG      |   8 |  1 |  0
 7059 |   23 | ANG      |   5 |  0 |  0
 7198 |   23 | ANG      |   9 |  0 |  1
 7198 |   23 | ANG      |  10 |  0 |  0
 7059 |   23 | ANG      |   6 |  0 |  0
 7198 |   23 | ANG      |  11 |  0 |  0
 7198 |   23 | ANG      |  12 |  0 |  0
 7198 |   23 | ANG      |  13 |  0 |  0
 7198 |   23 | ANG      |  14 |  1 |  1
 7813 |   23 | ANG      |   9 |  0 |  0
 7372 |   23 | ANG      |   0 | 10 |  3
 7813 |   23 | ANG      |   1 |  0 |  0
 7813 |   23 | ANG      |   8 |  1 |  0
 7059 |   23 | ANG      |   7 |  0 |  0
 7813 |   23 | ANG      |   0 |  0 |  0
 6897 |   23 | ANG      |   0 |  0 |  0
 7062 |   23 | ANG      |   0 |  0 |  0
 6911 |   23 | ANG      |   0 |  0 |  0
 7059 |   23 | ANG      |   8 |  1 |  0
 7556 |   23 | ANG      |   9 |  2 |  0
 7372 |   23 | ANG      |   1 | 10 |  3
 7556 |   23 | ANG      |   8 |  1 |  0
 7203 |   23 | ANG      |   0 |  0 |  0
 7203 |   23 | ANG      |   1 |  0 |  0
 7059 |   23 | ANG      |   9 |  1 |  0
 7203 |   23 | ANG      |   2 |  0 |  0
 7203 |   23 | ANG      |   3 |  0 |  0
 7556 |   23 | ANG      |   7 |  1 |  0
 7203 |   23 | ANG      |   4 |  1 |  0
 7203 |   23 | ANG      |   5 |  0 |  0
 7203 |   23 | ANG      |   6 |  0 |  0
 7203 |   23 | ANG      |   7 |  0 |  0
 7203 |   23 | ANG      |   8 |  0 |  0
 7556 |   23 | ANG      |   6 |  0 |  0
 7203 |   23 | ANG      |   9 |  0 |  0
 7203 |   23 | ANG      |  10 |  0 |  0
 7203 |   23 | ANG      |  11 |  0 |  0
 7203 |   23 | ANG      |  12 |  0 |  0
 7203 |   23 | ANG      |  13 |  0 |  0
 7203 |   23 | ANG      |  14 |  0 |  0
 7059 |   23 | ANG      |  10 |  0 |  0
 7059 |   23 | ANG      |  11 |  1 |  0
 7062 |   23 | ANG      |   1 |  0 |  0
 7059 |   23 | ANG      |  12 |  0 |  0
 7502 |   23 | ANG      |   8 |  0 |  0
 7059 |   23 | ANG      |  13 |  0 |  0
 7372 |   23 | ANG      |   2 |  9 |  2
 7059 |   23 | ANG      |  14 |  0 |  0
 7062 |   23 | ANG      |   2 |  0 |  0
 7022 |   23 | ANG      |   7 |  0 |  0
 7295 |   23 | ANG      |   5 |  0 |  0
 7062 |   23 | ANG      |   3 |  0 |  0
 7372 |   23 | ANG      |   3 |  8 |  1
 7062 |   23 | ANG      |   4 |  0 |  0
 7372 |   23 | ANG      |   4 | 10 |  3
 7062 |   23 | ANG      |   5 |  0 |  0
 7501 |   23 | ANG      |   1 |  1 |  0
 7062 |   23 | ANG      |   6 |  0 |  0
 7372 |   23 | ANG      |   5 |  8 |  1
 7062 |   23 | ANG      |   7 |  0 |  0
 7701 |   23 | ANG      |   6 |  2 |  0
 7062 |   23 | ANG      |   8 |  0 |  0
 7556 |   23 | ANG      |   5 |  1 |  0
 7556 |   23 | ANG      |   4 |  1 |  0
 7556 |   23 | ANG      |   3 |  1 |  0
 7556 |   23 | ANG      |   2 |  2 |  0
 7556 |   23 | ANG      |   1 |  2 |  0
 7556 |   23 | ANG      |   0 |  1 |  0
 7550 |   23 | ANG      |  14 |  1 |  0
 7550 |   23 | ANG      |  13 |  1 |  0
 7550 |   23 | ANG      |  12 |  2 |  0
 7550 |   23 | ANG      |  11 |  0 |  0
 7550 |   23 | ANG      |  10 |  1 |  0
 7550 |   23 | ANG      |   9 | 10 |  0
 7550 |   23 | ANG      |   8 |  1 |  0
 7550 |   23 | ANG      |   7 |  1 |  0
 7209 |   23 | ANG      |   0 |  0 |  0
 7209 |   23 | ANG      |   1 |  0 |  0
 7209 |   23 | ANG      |   2 |  0 |  0
 7209 |   23 | ANG      |   3 |  0 |  0
 7209 |   23 | ANG      |   4 |  0 |  0
 7209 |   23 | ANG      |   5 |  0 |  0
 7209 |   23 | ANG      |   6 |  2 |  0
 7209 |   23 | ANG      |   7 |  0 |  0
 7502 |   23 | ANG      |   7 |  1 |  0
 7701 |   23 | ANG      |   5 |  1 |  0
 7062 |   23 | ANG      |   9 |  0 |  0
 7550 |   23 | ANG      |   6 |  1 |  0
 7701 |   23 | ANG      |   4 |  3 |  0
 7701 |   23 | ANG      |   3 |  2 |  0
 7321 |   23 | ANG      |   2 |  0 |  1
 7550 |   23 | ANG      |   5 |  0 |  0
 7701 |   23 | ANG      |   2 |  2 |  0
 7494 |   23 | ANG      |   7 |  0 |  0
 7701 |   23 | ANG      |   1 |  3 |  0
 7321 |   23 | ANG      |   4 |  0 |  1
 7701 |   23 | ANG      |   0 |  2 |  0
 7062 |   23 | ANG      |  10 |  0 |  0
 7687 |   23 | ANG      |  14 |  0 |  0
 7501 |   23 | ANG      |   0 |  0 |  0
 7349 |   23 | ANG      |   0 |  1 |  0
 7062 |   23 | ANG      |  11 |  0 |  0
 7321 |   23 | ANG      |   5 |  0 |  1
 7494 |   23 | ANG      |   1 |  0 |  0
 7062 |   23 | ANG      |  12 |  0 |  0
 7687 |   23 | ANG      |  13 |  2 |  0
 7550 |   23 | ANG      |   4 |  0 |  0
 7349 |   23 | ANG      |   1 |  0 |  0
 7550 |   23 | ANG      |   3 |  1 |  0
 7379 |   23 | ANG      |   0 |  0 |  0
 7502 |   23 | ANG      |   6 |  0 |  0
 7062 |   23 | ANG      |  13 |  0 |  0
 7321 |   23 | ANG      |   6 |  0 |  1
 7062 |   23 | ANG      |  14 |  0 |  0
 7206 |   23 | ANG      |   0 |  1 |  0
 7206 |   23 | ANG      |   1 |  3 |  0
 7550 |   23 | ANG      |   2 |  1 |  0
 7224 |   23 | ANG      |   0 |  2 |  0
 7550 |   23 | ANG      |   1 |  3 |  0
 7224 |   23 | ANG      |   1 |  4 |  0
 7349 |   23 | ANG      |   2 |  0 |  0
 7502 |   23 | ANG      |   5 |  0 |  0
 7346 |   23 | ANG      |   0 |  0 |  0
 7494 |   23 | ANG      |  10 |  0 |  0
 7687 |   23 | ANG      |  12 |  0 |  0
 7463 |   23 | ANG      |   0 |  0 |  0
 7687 |   23 | ANG      |  11 |  1 |  0
 7349 |   23 | ANG      |   3 |  0 |  0
 7687 |   23 | ANG      |  10 |  0 |  0
 7550 |   23 | ANG      |   0 |  1 |  0
 7295 |   23 | ANG      |   8 |  0 |  0
 7502 |   23 | ANG      |   4 |  0 |  0
 7541 |   23 | ANG      |  14 |  0 |  0
 7229 |   23 | ANG      |   0 |  1 |  0
 7229 |   23 | ANG      |   1 |  0 |  0
 7229 |   23 | ANG      |   2 |  0 |  0
 7229 |   23 | ANG      |   3 |  0 |  0
 7229 |   23 | ANG      |   4 |  0 |  0
 7349 |   23 | ANG      |   4 |  1 |  0
 7687 |   23 | ANG      |   9 |  0 |  0
 7687 |   23 | ANG      |   8 |  0 |  0
 6982 |   23 | ANG      |   0 |  1 |  0
 7234 |   23 | ANG      |   0 |  0 |  0
 6982 |   23 | ANG      |   1 |  0 |  0
 6982 |   23 | ANG      |   2 |  0 |  0
 7234 |   23 | ANG      |   1 |  0 |  0
 6982 |   23 | ANG      |   3 |  0 |  0
 7234 |   23 | ANG      |   2 |  0 |  0
 6982 |   23 | ANG      |   4 |  0 |  0
 6982 |   23 | ANG      |   5 |  0 |  0
 6982 |   23 | ANG      |   6 |  0 |  0
 7234 |   23 | ANG      |   3 |  0 |  0
 7501 |   23 | ANG      |   6 |  0 |  0
 7234 |   23 | ANG      |   4 |  0 |  0
 7234 |   23 | ANG      |   5 |  0 |  0
 7234 |   23 | ANG      |   6 |  0 |  0
 7346 |   23 | ANG      |   1 |  0 |  0
 7234 |   23 | ANG      |   7 |  0 |  0
 7349 |   23 | ANG      |   5 |  1 |  0
 7388 |   23 | ANG      |   0 |  0 |  0
 7234 |   23 | ANG      |   8 |  0 |  0
 7502 |   23 | ANG      |   3 |  0 |  0
 7234 |   23 | ANG      |   9 |  0 |  0
 7321 |   23 | ANG      |   7 |  0 |  1
 7234 |   23 | ANG      |  10 |  2 |  0
 7388 |   23 | ANG      |   1 |  1 |  0
 7234 |   23 | ANG      |  11 |  0 |  0
 7388 |   23 | ANG      |   2 |  2 |  0
 7614 |   23 | ANG      |   9 |  0 |  0
 7070 |   23 | ANG      |   0 |  2 |  0
 7070 |   23 | ANG      |   1 |  1 |  0
 7070 |   23 | ANG      |   2 |  0 |  0
 7070 |   23 | ANG      |   3 |  1 |  0
 7070 |   23 | ANG      |   4 |  0 |  0
 7388 |   23 | ANG      |   3 |  0 |  0
 6982 |   23 | ANG      |   7 |  0 |  0
 6982 |   23 | ANG      |   8 |  0 |  0
 7541 |   23 | ANG      |  13 |  1 |  0
 7541 |   23 | ANG      |  12 |  1 |  0
 7541 |   23 | ANG      |  11 |  1 |  0
 7541 |   23 | ANG      |  10 |  1 |  0
 7541 |   23 | ANG      |   9 |  0 |  0
 7541 |   23 | ANG      |   8 |  0 |  0
 7240 |   23 | ANG      |   0 |  0 |  0
 7240 |   23 | ANG      |   1 |  0 |  0
 7240 |   23 | ANG      |   2 |  0 |  0
 7240 |   23 | ANG      |   3 |  0 |  0
 7240 |   23 | ANG      |   4 |  0 |  0
 7240 |   23 | ANG      |   5 |  0 |  0
 7240 |   23 | ANG      |   6 |  1 |  0
 7240 |   23 | ANG      |   7 |  0 |  0
 7240 |   23 | ANG      |   8 |  0 |  0
 7240 |   23 | ANG      |   9 |  0 |  0
 7240 |   23 | ANG      |  10 |  0 |  0
 7240 |   23 | ANG      |  11 |  1 |  0
 7240 |   23 | ANG      |  12 |  0 |  0
 7240 |   23 | ANG      |  13 |  0 |  0
 7240 |   23 | ANG      |  14 |  0 |  0
 6982 |   23 | ANG      |   9 |  0 |  0
 7541 |   23 | ANG      |   7 |  0 |  0
 7541 |   23 | ANG      |   6 |  1 |  0
 7541 |   23 | ANG      |   5 |  0 |  0
 7542 |   23 | ANG      |   2 |  0 |  0
 7541 |   23 | ANG      |   4 |  1 |  0
 7542 |   23 | ANG      |   1 |  0 |  0
 7541 |   23 | ANG      |   3 |  0 |  0
 7542 |   23 | ANG      |   0 |  0 |  0
 7541 |   23 | ANG      |   2 |  0 |  0
 7541 |   23 | ANG      |   1 |  0 |  0
 7541 |   23 | ANG      |   0 |  0 |  0
 6934 |   23 | ANG      |   0 |  0 |  0
 7388 |   23 | ANG      |   4 |  0 |  0
 6934 |   23 | ANG      |   1 |  2 |  0
 7388 |   23 | ANG      |   5 |  0 |  0
 7245 |   23 | ANG      |   0 |  1 |  2
 7245 |   23 | ANG      |   1 |  1 |  3
 7245 |   23 | ANG      |   2 |  0 |  1
 7245 |   23 | ANG      |   3 |  0 |  0
 7245 |   23 | ANG      |   4 |  0 |  1
 7245 |   23 | ANG      |   5 |  1 |  1
 7245 |   23 | ANG      |   6 |  1 |  1
 7388 |   23 | ANG      |   6 |  2 |  0
 7388 |   23 | ANG      |   7 |  0 |  0
 6934 |   23 | ANG      |   2 |  0 |  0
 7765 |   23 | ANG      |   3 |  2 |  0
 7388 |   23 | ANG      |   8 |  1 |  0
 7765 |   23 | ANG      |   2 |  1 |  0
 7765 |   23 | ANG      |   1 |  0 |  0
 7765 |   23 | ANG      |   0 |  2 |  0
 7388 |   23 | ANG      |   9 |  2 |  0
 7388 |   23 | ANG      |  10 |  1 |  0
 7388 |   23 | ANG      |  11 |  0 |  0
 7388 |   23 | ANG      |  12 |  0 |  0
 7022 |   23 | ANG      |   8 |  2 |  0
 7388 |   23 | ANG      |  13 |  0 |  0
 7074 |   23 | ANG      |   0 |  1 |  0
 7074 |   23 | ANG      |   1 |  0 |  0
 7022 |   23 | ANG      |   9 |  1 |  0
 7388 |   23 | ANG      |  14 |  0 |  0
 7349 |   23 | ANG      |   6 |  1 |  0
 6914 |   23 | ANG      |   0 |  0 |  0
 7394 |   23 | ANG      |   3 |  2 |  0
 7346 |   23 | ANG      |   2 |  0 |  0
 7349 |   23 | ANG      |   7 |  0 |  0
 6915 |   23 | ANG      |   1 |  1 |  0
 7346 |   23 | ANG      |   3 |  0 |  0
 7349 |   23 | ANG      |   8 |  0 |  0
 7079 |   23 | ANG      |   0 |  1 |  0
 7532 |   23 | ANG      |   7 |  0 |  0
 7532 |   23 | ANG      |   6 |  1 |  0
 7532 |   23 | ANG      |   5 |  0 |  0
 7532 |   23 | ANG      |   4 |  0 |  0
 7532 |   23 | ANG      |   3 |  0 |  0
 7532 |   23 | ANG      |   2 |  0 |  0
 7532 |   23 | ANG      |   1 |  0 |  0
 7258 |   23 | ANG      |   0 |  2 |  0
 7258 |   23 | ANG      |   1 |  3 |  0
 7258 |   23 | ANG      |   2 |  0 |  0
 7258 |   23 | ANG      |   3 |  0 |  0
 7258 |   23 | ANG      |   4 |  2 |  0
 7258 |   23 | ANG      |   5 |  0 |  0
 7258 |   23 | ANG      |   6 |  0 |  0
 7258 |   23 | ANG      |   7 |  0 |  0
 7258 |   23 | ANG      |   8 |  1 |  0
 7258 |   23 | ANG      |   9 |  0 |  0
 7258 |   23 | ANG      |  10 |  0 |  0
 7258 |   23 | ANG      |  11 |  1 |  0
 7295 |   23 | ANG      |   6 |  0 |  0
 7502 |   23 | ANG      |   2 |  1 |  0
 7079 |   23 | ANG      |   1 |  0 |  0
 6915 |   23 | ANG      |   2 |  2 |  0
 7349 |   23 | ANG      |   9 |  1 |  1
 7346 |   23 | ANG      |   4 |  0 |  0
 7079 |   23 | ANG      |   2 |  0 |  0
 7295 |   23 | ANG      |  13 |  0 |  0
 7079 |   23 | ANG      |   3 |  0 |  0
 7349 |   23 | ANG      |  10 |  0 |  0
 6914 |   23 | ANG      |   3 |  0 |  0
 7079 |   23 | ANG      |   4 |  0 |  1
 6915 |   23 | ANG      |   3 |  0 |  0
 7532 |   23 | ANG      |   0 |  0 |  0
 7459 |   23 | ANG      |   5 |  0 |  0
 7079 |   23 | ANG      |   5 |  0 |  1
 7741 |   23 | ANG      |   3 |  0 |  0
 6914 |   23 | ANG      |   4 |  1 |  0
 7079 |   23 | ANG      |   6 |  0 |  0
 7741 |   23 | ANG      |   2 |  0 |  0
 7009 |   23 | ANG      |   0 |  0 |  0
 7079 |   23 | ANG      |   7 |  0 |  0
 7079 |   23 | ANG      |   8 |  0 |  0
 7312 |   23 | ANG      |   7 |  0 |  0
 7741 |   23 | ANG      |   1 |  0 |  0
 7009 |   23 | ANG      |   1 |  0 |  1
 7264 |   23 | ANG      |   0 |  5 |  0
 7264 |   23 | ANG      |   1 |  6 |  0
 7264 |   23 | ANG      |   2 |  3 |  0
 7264 |   23 | ANG      |   3 |  2 |  0
 7264 |   23 | ANG      |   4 |  2 |  1
 7264 |   23 | ANG      |   5 |  2 |  1
 7264 |   23 | ANG      |   6 |  0 |  2
 7264 |   23 | ANG      |   7 |  1 |  0
 7079 |   23 | ANG      |   9 |  1 |  0
 7079 |   23 | ANG      |  10 |  0 |  0
 7079 |   23 | ANG      |  11 |  0 |  0
 7079 |   23 | ANG      |  12 |  0 |  0
 7741 |   23 | ANG      |   0 |  0 |  0
 7079 |   23 | ANG      |  13 |  0 |  0
 7079 |   23 | ANG      |  14 |  0 |  0
 7727 |   23 | ANG      |  13 |  0 |  0
 7727 |   23 | ANG      |  12 |  1 |  0
 7312 |   23 | ANG      |   8 |  0 |  0
 6938 |   23 | ANG      |   0 |  1 |  0
 6938 |   23 | ANG      |   1 |  2 |  0
 6938 |   23 | ANG      |   2 |  0 |  0
 7272 |   23 | ANG      |   0 |  0 |  0
 7272 |   23 | ANG      |   1 |  1 |  0
 6938 |   23 | ANG      |   3 |  1 |  0
 7272 |   23 | ANG      |   2 |  0 |  0
 6914 |   23 | ANG      |   1 |  0 |  0
 7272 |   23 | ANG      |   3 |  0 |  0
 7272 |   23 | ANG      |   4 |  0 |  0
 7272 |   23 | ANG      |   5 |  0 |  0
 6938 |   23 | ANG      |   4 |  1 |  0
 7272 |   23 | ANG      |   6 |  0 |  0
 7272 |   23 | ANG      |   7 |  0 |  0
 7272 |   23 | ANG      |   8 |  0 |  0
 7083 |   23 | ANG      |   0 |  0 |  1
 7272 |   23 | ANG      |   9 |  0 |  0
 7272 |   23 | ANG      |  10 |  0 |  1
 7272 |   23 | ANG      |  11 |  0 |  0
 7083 |   23 | ANG      |   1 |  1 |  3
 7272 |   23 | ANG      |  12 |  1 |  0
 7272 |   23 | ANG      |  13 |  1 |  0
 7272 |   23 | ANG      |  14 |  0 |  0
 7312 |   23 | ANG      |   9 |  1 |  0
 7083 |   23 | ANG      |   2 |  1 |  3
 7312 |   23 | ANG      |  10 |  0 |  0
 7274 |   23 | ANG      |   0 | 10 |  3
 7274 |   23 | ANG      |   1 | 10 |  3
 7274 |   23 | ANG      |   2 | 10 |  3
 7274 |   23 | ANG      |   3 |  8 |  2
 6897 |   23 | ANG      |   1 |  0 |  0
 7009 |   23 | ANG      |   2 |  0 |  0
 6911 |   23 | ANG      |   1 |  1 |  0
 6897 |   23 | ANG      |   2 |  0 |  0
 6911 |   23 | ANG      |   2 |  0 |  0
 6897 |   23 | ANG      |   3 |  1 |  0
 6897 |   23 | ANG      |   4 |  1 |  0
 7083 |   23 | ANG      |   3 |  0 |  0
 6911 |   23 | ANG      |   3 |  0 |  0
 6897 |   23 | ANG      |   5 |  1 |  0
 6911 |   23 | ANG      |   4 |  0 |  0
 6897 |   23 | ANG      |   6 |  1 |  0
 6911 |   23 | ANG      |   5 |  0 |  0
 7009 |   23 | ANG      |   3 |  0 |  0
 7009 |   23 | ANG      |   4 |  1 |  0
 6897 |   23 | ANG      |   7 |  0 |  0
 7083 |   23 | ANG      |   4 |  0 |  0
 7009 |   23 | ANG      |   5 |  0 |  0
 7521 |   23 | ANG      |  11 |  0 |  0
 6897 |   23 | ANG      |   8 |  1 |  0
 7521 |   23 | ANG      |  10 |  0 |  0
 7009 |   23 | ANG      |   6 |  1 |  0
 7009 |   23 | ANG      |   7 |  0 |  0
 7083 |   23 | ANG      |   5 |  0 |  1
 7521 |   23 | ANG      |   9 |  0 |  0
 7009 |   23 | ANG      |   8 |  0 |  0
 7521 |   23 | ANG      |   8 |  0 |  0
 7083 |   23 | ANG      |   6 |  0 |  1
 7521 |   23 | ANG      |   7 |  0 |  0
 7009 |   23 | ANG      |   9 |  0 |  0
 7009 |   23 | ANG      |  10 |  0 |  0
 7521 |   23 | ANG      |   6 |  0 |  0
 7284 |   23 | ANG      |   0 |  4 |  0
 6914 |   23 | ANG      |   5 |  0 |  0
 7494 |   23 | ANG      |   0 |  0 |  0
 7521 |   23 | ANG      |   5 |  0 |  1
 6914 |   23 | ANG      |   6 |  0 |  0
 7284 |   23 | ANG      |   1 |  2 |  0
 7283 |   23 | ANG      |   0 |  0 |  0
 6938 |   23 | ANG      |   5 |  0 |  0
 7312 |   23 | ANG      |  11 |  0 |  0
 7521 |   23 | ANG      |   4 |  0 |  0
 7283 |   23 | ANG      |   1 |  0 |  0
 7312 |   23 | ANG      |  12 |  0 |  0
 7284 |   23 | ANG      |   2 |  0 |  0
 7312 |   23 | ANG      |  13 |  0 |  0
 7521 |   23 | ANG      |   3 |  0 |  0
 7283 |   23 | ANG      |   2 |  0 |  0
 6914 |   23 | ANG      |   7 |  0 |  0
 7502 |   23 | ANG      |   1 |  0 |  0
 7406 |   23 | ANG      |   0 |  3 |  0
 7283 |   23 | ANG      |   3 |  0 |  0
 7521 |   23 | ANG      |   2 |  0 |  0
 7284 |   23 | ANG      |   3 |  0 |  0
 7312 |   23 | ANG      |  14 |  2 |  0
 6914 |   23 | ANG      |   8 |  0 |  0
 7283 |   23 | ANG      |   4 |  0 |  0
 7813 |   23 | ANG      |   6 |  1 |  0
 7502 |   23 | ANG      |   0 |  0 |  0
 6985 |   23 | ANG      |   0 |  0 |  0
 7284 |   23 | ANG      |   4 |  1 |  0
 7813 |   23 | ANG      |   5 |  0 |  0
 7283 |   23 | ANG      |   5 |  0 |  0
 7813 |   23 | ANG      |   4 |  0 |  0
 7521 |   23 | ANG      |   1 |  0 |  0
 7283 |   23 | ANG      |   6 |  0 |  0
 7284 |   23 | ANG      |   5 |  2 |  0
 6985 |   23 | ANG      |   1 |  0 |  0
 6985 |   23 | ANG      |   2 |  0 |  0
 7283 |   23 | ANG      |   7 |  0 |  0
 7614 |   23 | ANG      |   8 |  0 |  0
 6985 |   23 | ANG      |   3 |  0 |  0
 7284 |   23 | ANG      |   6 |  0 |  0
 7283 |   23 | ANG      |   8 |  0 |  0
 7614 |   23 | ANG      |   7 |  0 |  0
 6985 |   23 | ANG      |   4 |  0 |  0
 7614 |   23 | ANG      |   6 |  0 |  0
 6985 |   23 | ANG      |   5 |  0 |  0
 6985 |   23 | ANG      |   6 |  0 |  0
 7283 |   23 | ANG      |   9 |  0 |  0
 7284 |   23 | ANG      |   7 |  1 |  1
 7521 |   23 | ANG      |   0 |  0 |  0
 7283 |   23 | ANG      |  10 |  0 |  0
 6985 |   23 | ANG      |   7 |  0 |  0
 7513 |   23 | ANG      |   1 |  1 |  1
 7513 |   23 | ANG      |   0 |  4 |  0
 6985 |   23 | ANG      |   8 |  0 |  0
 6985 |   23 | ANG      |   9 |  0 |  0
 6985 |   23 | ANG      |  10 |  0 |  0
 7283 |   23 | ANG      |  11 |  1 |  0
 7284 |   23 | ANG      |   8 |  0 |  0
 6985 |   23 | ANG      |  11 |  0 |  0
 7501 |   23 | ANG      |  14 |  0 |  0
 7501 |   23 | ANG      |  13 |  0 |  0
 7283 |   23 | ANG      |  12 |  0 |  0
 7284 |   23 | ANG      |   9 |  1 |  0
 7614 |   23 | ANG      |   5 |  0 |  0
 6985 |   23 | ANG      |  12 |  0 |  0
 6985 |   23 | ANG      |  13 |  0 |  0
 6985 |   23 | ANG      |  14 |  0 |  0
 7501 |   23 | ANG      |  12 |  0 |  0
 7283 |   23 | ANG      |  13 |  0 |  0
 7284 |   23 | ANG      |  10 |  0 |  0
 7614 |   23 | ANG      |   4 |  0 |  0
 7687 |   23 | ANG      |   7 |  0 |  0
 6989 |   23 | ANG      |   0 |  0 |  0
 6989 |   23 | ANG      |   1 |  2 |  0
 7501 |   23 | ANG      |  11 |  0 |  0
 7283 |   23 | ANG      |  14 |  1 |  0
 6989 |   23 | ANG      |   2 |  0 |  0
